stop_id,zone_id,location_type,stop_name,stop_desc,stop_lat,stop_url,stop_timezone,wheelchair_boarding,parent_station,preferred,stop_lon,stop_code
800:1,,0,Grandview Southbound @ Park Ridge,,43.94284300000001,,,1,,2,-78.84021,800
801:1,,0,Grandview Southbound @ Taunton,,43.94091,,,1,,2,-78.83936199999998,801
802:1,,0,Grandview Southbound @ Glenbourne,,43.93880915,,,1,,2,-78.83840499999998,802
803:1,,0,Grandview Southbound @ Ridgemount,,43.937222,,,1,,2,-78.837723,803
804:1,,0,Grandview Southbound @ Summitview,,43.934055,,,1,,2,-78.83631699999998,804
805:1,,0,Grandview Southbound @ Rathburn,,43.929324,,,1,,2,-78.834244,805
806:1,,0,Grandview Southbound @ Grandlea,,43.92785527,,,1,,2,-78.836264,806
807:1,,0,Grandview Southbound @ Lindsay,,43.92730266,,,1,,2,-78.83848999999998,807
808:1,,0,Grandview Southbound @ Corbetts,,43.92517,,,1,,2,-78.83938999999998,808
809:1,,0,Grandview Southbound @ Rossland,,43.9229815,,,1,,2,-78.8386276,809
810:1,,0,Harmony Northbound @ Taunton (North Side Stop),,43.940279,,,1,,2,-78.849628,810
812:1,,0,Harmony Terminal,,43.942102,,,1,,1,-78.848752,812
815:1,,0,Harmony Terminal Southbound @ Taunton,,43.94033300000001,,,1,,2,-78.847847,815
817:1,,0,Delpark Homes Centre,,43.94750100000001,,,1,,2,-78.85074299999998,817
823:1,,0,Taunton Westbound @ Harmony,,43.939344,,,1,,2,-78.850735,823
824:1,,0,Taunton Westbound @ Clearbrook,,43.9384,,,1,,2,-78.854926,824
826:1,,0,Taunton Westbound @ Wilson (West side stop),,43.936993,,,2,,2,-78.861025,826
827:1,,0,Taunton Westbound @ Naples,,43.935955,,,1,,2,-78.865774,827
828:1,,0,Taunton Westbound @ Ritson,,43.9354034,,,1,,1,-78.8685493,828
829:1,,0,Taunton Westbound @ Somerville,,43.93202615,,,1,,2,-78.883392,829
830:1,,0,Taunton Westbound @ Patton,,43.931005,,,1,,2,-78.887894,830
831:1,,0,Westbound @ 418 Taunton,,43.9296729,,,1,,2,-78.893897,831
832:1,,0,Taunton Westbound @ Stevenson,,43.92879302,,,1,,1,-78.89779906,832
833:1,,0,Taunton Westbound @ Keith Ross,,43.927623,,,1,,2,-78.902849,833
834:1,,0,Taunton Westbound @ Thornton,,43.9265,,,1,,1,-78.907938,834
835:1,,0,Eastbound @ 899 Taunton,,43.92524800000001,,,1,,2,-78.912558,835
836:1,,0,Taunton Eastbound @ Thornton,,43.92635520000001,,,1,,1,-78.907676,836
837:1,,0,Taunton Eastbound @ Keith Ross,,43.9274802,,,1,,2,-78.902595,837
838:1,,0,Taunton Eastbound @ Airport,,43.92843734,,,1,,1,-78.89858982,838
839:1,,0,Eastbound @ 389 Taunton,,43.9295007,,,1,,2,-78.8938222,839
840:1,,0,Taunton Eastbound @ Northbrook,,43.930783,,,1,,2,-78.888058,840
841:1,,0,Taunton Eastbound @ Somerville,,43.93161,,,1,,2,-78.884417,841
843:1,,0,Taunton Eastbound @ Ritson,,43.935424,,,1,,1,-78.86738099999998,843
844:1,,0,Taunton Eastbound @ Naples,,43.935787,,,1,,2,-78.865706,844
845:1,,0,Taunton Eastbound @ Wilson (West side stop),,43.936944,,,1,,2,-78.860491,845
847:1,,0,Taunton Eastbound @ Clearbrook,,43.938297,,,1,,2,-78.854571,847
848:1,,0,Taunton Eastbound @ Harmony,,43.938789,,,1,,2,-78.85238699999998,848
853:1,,0,Conlin Eastbound @ Avalon,,43.950158,,,1,,2,-78.885597,853
854:1,,0,Conlin Eastbound @ Manor,,43.95115100000001,,,1,,2,-78.881227,854
855:1,,0,Conlin Eastbound @ Ritson,,43.951962,,,1,,2,-78.877706,855
859:1,,0,Ritson Southbound @ Ormond,,43.937122,,,1,,2,-78.869981,859
861:1,,0,Ritson Southbound @ Taunton,,43.934373,,,1,,1,-78.868973,861
862:1,,0,Ritson Southbound @ Pentland,,43.932714,,,1,,2,-78.868262,862
863:1,,0,Ritson Southbound @ Beatrice,,43.929724,,,1,,2,-78.866915,863
864:1,,0,Ritson Southbound @ Oshawa Boulevard (North stop),,43.927268,,,1,,2,-78.865798,864
865:1,,0,Ritson Southbound @ Highgate,,43.92503569,,,1,,2,-78.864766,865
866:1,,0,Ritson Southbound @ Wildflower,,43.923364,,,1,,2,-78.864075,866
867:1,,0,Ritson Southbound @ Darcy,,43.92128128,,,1,,2,-78.863175,867
868:1,,0,Ritson Southbound @ Rossland,,43.917545,,,1,,1,-78.861715,868
869:1,,0,Ritson Southbound @ Oshawa Boulevard (South stop),,43.91508300000001,,,1,,2,-78.860639,869
870:1,,0,Ritson Southbound @ Hillcroft,,43.913394,,,1,,2,-78.859886,870
872:1,,0,Ritson Southbound @ Adelaide,,43.906697,,,2,,2,-78.856969,872
879:1,,0,Ritson Northbound @ Adelaide,,43.906068,,,1,,2,-78.856466,879
881:1,,0,Ritson Northbound @ Hillcroft,,43.913421,,,1,,2,-78.85972599999998,881
882:1,,0,Ritson Northbound @ Oshawa Boulevard (South stop),,43.915191,,,1,,2,-78.860494,882
883:1,,0,Ritson Northbound @ Rossland,,43.917753,,,1,,1,-78.86149899999998,883
884:1,,0,Ritson Northbound @ Tulip,,43.919499,,,1,,2,-78.86217499999998,884
885:1,,0,Ritson Northbound @ Darcy,,43.92126249,,,1,,2,-78.862948,885
886:1,,0,Northbound @ 881 Ritson,,43.92314600000001,,,1,,2,-78.863791,886
887:1,,0,Ritson Northbound @ Highgate,,43.925002,,,1,,2,-78.864607,887
888:1,,0,Ritson Northbound @ Oshawa Boulevard (North stop),,43.927335,,,1,,2,-78.865643,888
889:1,,0,Ritson Northbound @ Beatrice (South stop),,43.928913,,,1,,2,-78.866347,889
892:1,,0,Ritson Northbound @ Ormond,,43.93767900000001,,,1,,2,-78.870106,892
896:1,,0,Conlin Westbound @ Ritson,,43.95187700000001,,,1,,2,-78.878549,896
897:1,,0,Conlin Westbound @ Manor,,43.951264,,,1,,2,-78.881159,897
898:1,,0,Conlin Westbound @ Avalon,,43.95035,,,1,,2,-78.88532,898
89:1,,0,BURNS @ CENTRE w fs,,43.87103,,,2,,2,-78.941511,89
90007:1,,0,Victoria Westbound @ Gordon (Abilities Centre),,43.860468,,,1,,1,-78.94369,90007
90014:1,,0,Eastbound @ 1908 Colonel Sam,,43.876615,,,1,,2,-78.804159,90014
90015:1,,0,Simcoe Northbound @ Conant,,43.877563,,,2,,2,-78.851395,90015
90034:1,,0,Scugog Southbound @ Bons,,43.930751,,,1,,2,-78.69972199999998,90034
90035:1,,0,Scugog Southbound @ Somerscales,,43.927613,,,1,,2,-78.698374,90035
90038:1,,0,Coldstream Eastbound @ Harmony,,43.944594,,,1,,2,-78.8507694,90038
90040:1,,0,Coldstream Westbound @ Harmony (East side stop),,43.9447913,,,1,,2,-78.8508273,90040
90041:1,,0,Coldstream Westbound @ Harmony (West side stop),,43.94435514,,,1,,2,-78.852735,90041
90042:1,,0,Coldstream Westbound @ Pennel,,43.944835,,,1,,2,-78.856035,90042
90043:1,,0,Coldstream Westbound @ Clearbrook,,43.94557611,,,1,,2,-78.857899,90043
90044:1,,0,Coldstream Westbound @ Wilson,,43.946166,,,1,,2,-78.862296,90044
90045:1,,0,Wilson Northbound @ Greenhill,,43.94900213,,,1,,2,-78.86431399999998,90045
90050:1,,0,Coldstream Westbound @ Ritson,,43.944435,,,1,,2,-78.872409,90050
90051:1,,0,Coldstream Eastbound @ Whitestone,,43.9451727,,,1,,2,-78.8686743,90051
90052:1,,0,Coldstream Westbound @ Ormond,,43.94571,,,1,,2,-78.866106,90052
90053:1,,0,Coldstream Eastbound @ Ormond,,43.945539,,,1,,2,-78.865092,90053
90054:1,,0,Wilson Southbound @ Coldstream,,43.945316,,,1,,2,-78.862892,90054
90055:1,,0,Wilson Southbound @ Larry,,43.94023700000001,,,1,,2,-78.860584,90055
90056:1,,0,Wilson Southbound @ Taunton,,43.937886,,,1,,1,-78.859533,90056
90057:1,,0,Southbound @ 1310 Wilson,,43.935634,,,1,,2,-78.85862899999998,90057
90063:1,,0,Wilson Northbound @ Cavendish,,43.915302,,,1,,2,-78.849728,90063
90064:1,,0,Wilson Southbound @ Oakwood,,43.915645,,,1,,2,-78.849962,90064
90065:1,,0,Wilson Northbound @ Rossland,,43.9190034,,,1,,1,-78.8512777,90065
90066:1,,0,Wilson Southbound @ Rossland,,43.920439,,,1,,1,-78.851912,90066
90070:1,,0,Wilson Southbound @ Clearsky,,43.943005,,,1,,2,-78.861823,90070
90076:1,,0,Simcoe Southbound @ Founders,,43.94634257,,,1,,1,-78.894148,90076
90078:1,,0,Eastbound @ 169 Taunton,,43.9168969,,,1,,2,-78.95004,90078
90079:1,,0,Westbound @ 1340 Coldstream,,43.94630488,,,1,,2,-78.844289,90079
90080:1,,0,Eastbound @ 1321 Coldstream,,43.9461252,,,1,,2,-78.844471,90080
90083:1,,0,Wilson Southbound @ Beatrice,,43.932287,,,1,,2,-78.857147,90083
90088:1,,0,Taunton Westbound @ Garden (East side stop),,43.9177648,,,1,,2,-78.9471226,90088
90:1,,0,BURNS @ HENRY w fs,,43.8703679,,,2,,2,-78.944504401,90
91000:1,,0,Harwood Southbound @ Hunt,,43.847692,,,1,,2,-79.020117,91000
910:1,,0,Coldstream Westbound @ Northfield,,43.945257,,,1,,2,-78.868727,910
911:1,,0,Harmony Southbound @ Taunton,,43.93885,,,1,,2,-78.849298,911
912:1,,0,Harmony Southbound @ Grand Ridge,,43.935314,,,2,,2,-78.84771499999998,912
913:1,,0,Harmony Southbound @ Swiss,,43.933437,,,1,,2,-78.84691599999998,913
91:1,,0,Burns Westbound @ Annes (East side stop),,43.8696061,,,1,,2,-78.9479702,91
92003:1,,0,Northbound @ 753 Ritson,,43.88025819,,,2,,2,-78.844845,92003
92016:1,,0,Rossland Eastbound @ Harkins,,43.87189,,,1,,2,-79.05884,92016
92017:1,,0,Rossland Eastbound @ Ravenscroft,,43.87402,,,1,,2,-79.05276,92017
92041:1,,0,Rossland Westbound @ Woodcock,,43.878759,,,1,,2,-79.03210199999998,92041
92042:1,,0,Rossland Westbound @ 128 Rossland,,43.878137,,,1,,2,-79.03495599999998,92042
92043:1,,0,Westney Northbound @ Williamson,,43.884761,,,2,,2,-79.046574,92043
92047:1,,0,Clements Westbound @ Finley,,43.8333729,,,1,,2,-79.0269981,92047
92054:1,,0,Northbound @ 133 Salem,,43.86054494,,,1,,2,-79.01441303999998,92054
92059:1,,0,Williamson Eastbound @ Gillett,,43.89575475,,,1,,2,-79.0227251,92059
92061:1,,0,Williamson Westbound @ Warner,,43.89760600000001,,,1,,2,-79.016244,92061
92064:1,,0,Salem Southbound @ Williamson,,43.892717,,,1,,2,-79.028741,92064
92071:1,,0,Salem Southbound @ Twilley,,43.86138006,,,1,,2,-79.01519546999998,92071
92072:1,,0,Eastbound @ 257 Kingston Road East,,43.8639584,,,1,,2,-79.0131049,92072
92075:1,,0,Salem Southbound @ Mandrake,,43.85988205000001,,,1,,2,-79.01450543,92075
927191,,0,Ritison Northbound @ Wolfe,,43.87784,,,2,,2,-78.843889,92719
93000:1,,0,Colonel Sam Eastbound @ Farewell,,43.879227,,,1,,2,-78.827646,93000
93016:1,,0,Rossland Westbound @ Ravenscroft,,43.87414,,,1,,2,-79.05284,93016
93019:1,,0,Toronto Northbound @ Banff,,44.093966,,,1,,2,-79.13067599999998,93019
93020:1,,0,Toronto Southbound @ Banff,,44.094054,,,1,,2,-79.130985,93020
93024:1,,0,Thornton Southbound @ Monaghan (Trent University Oshawa),,43.88908,,,1,,2,-78.892506,93024
93026:1,,0,Simcoe Southbound @ Windfields Farm,,43.96308,,,2,,1,-78.90291,93026
93027:1,,0,Olive Eastbound @ Verdun,,43.8916763,,,1,,2,-78.8461123,93027
93028:1,,0,Lakeview Westbound @ Birchcliffe,,43.861986,,,1,,2,-78.834452,93028
93031:1,,0,Harwood Southbound @ Haskell,,43.89090112,,,2,,2,-79.03862608999998,93031
93035:1,,0,Rossland Eastbound @ Brentwood,,43.91884000000001,,,1,,2,-78.85475,93035
93036:1,,0,Harmony Northbound @ Coldstream,,43.94528721,,,1,,2,-78.85177539999998,93036
93040:1,,0,Baldwin Southbound @ Canary,,43.92999275,,,1,,2,-78.962969,93040
93041:1,,0,Baldwin Northbound @ Canary,,43.93034,,,1,,2,-78.96275199999998,93041
93048:1,,0,Kingston Eastbound @ Notion,,43.85221471,,,2,,2,-79.06469787,93048
93054:1,,0,Gibb Westbound @ Stevenson (East side stop),,43.8863306,,,1,,2,-78.8793725,93054
93055:1,,0,Westney Southbound @ Taunton,,43.89199751000001,,,1,,2,-79.05006016999998,93055
93056:1,,0,Westney Northbound @ Taunton,,43.89317982,,,1,,2,-79.05035663,93056
93057:1,,0,Rossland Westbound @ Carter-Bennett,,43.8755334,,,2,,2,-79.04638522,93057
93058:1,,0,Gordon Westbound @ James Govan,,43.8506919,,,1,,2,-78.94358167,93058
93059:1,,0,Gordon Eastbound @ James Govan,,43.85061079,,,1,,2,-78.94366388,93059
93060:1,,0,Kingston Westbound @ Altona,,43.808712,,,1,,1,-79.131154,93060
93061:1,,0,Kingston Eastbound @ Altona,,43.807572,,,1,,1,-79.132422,93061
93063:1,,0,Toronto Southbound @ Douglas,,44.09186165,,,1,,2,-79.13244958999998,93063
93064:1,,0,Conlin Westbound @ Bridle,,43.9491175,,,1,,2,-78.8910235,93064
93083:1,,0,Eastbound @ 437 Taunton,,43.91197,,,1,,2,-78.97113899999998,93083
93091:1,,0,Country Lane Northbound @ Shenandoah,,43.90503,,,1,,2,-78.97245,93091
93092:1,,0,Country Lane Northbound @ Vineyard,,43.9091991,,,1,,2,-78.9747169,93092
93093:1,,0,Reach Westbound @ Highway 7/12,,44.10319,,,2,,2,-78.99335,93093
93094:1,,0,Reach Eastbound @ Highway 7/12,,44.10305000000001,,,2,,2,-78.99348999999998,93094
93101:1,,0,Strouds Lane Eastbound @ Calvington,,43.82290900000001,,,1,,2,-79.136049,93101
93102:1,,0,Old Simcoe Northbound @ Victoria,,44.093677,,,1,,2,-78.95541799999998,93102
93106:1,,0,Scugog Eastbound @ High,,44.10026,,,2,,2,-78.94311,93106
93111:1,,0,Highway 2 Eastbound @ Sandringham,,43.9094692,,,2,,2,-78.79465159999998,93111
93112:1,,0,Pickering Parkway Terminal Platform B12,,43.832968,,,1,,1,-79.0851,93112
93115:1,,0,Victoria Eastbound @ Gordon (Abilities Centre),,43.8600147,,,1,,1,-78.9446226,93115
93121:1,,0,Station Westbound @ Harwood,,43.85131100000001,,,2,,2,-79.022762,93121
93122:1,,0,Station Westbound @ Mills,,43.85056,,,2,,2,-79.02585999999998,93122
93123:1,,0,Station Westbound @ Dowty,,43.8491309,,,1,,2,-79.028733,93123
93125:1,,0,Williamson Eastbound @ Seward,,43.89836540000001,,,1,,2,-79.01162189999998,93125
93126:1,,0,Williamson Westbound @ Stokes,,43.8984647,,,1,,2,-79.0118366,93126
93127:1,,0,Williamson Eastbound @ Warner,,43.897461,,,1,,2,-79.0163395,93127
93128:1,,0,Williamson Westbound @ Gillett,,43.895826,,,1,,2,-79.02289399999998,93128
93137:1,,0,Salem Northbound @ Elliottglen Dr,,43.895662,,,1,,2,-79.0297218,93137
93138:1,,0,Salem Southbound @ Dunwell Cr,,43.8955183,,,1,,2,-79.029968,93138
93139:1,,0,Harwood Southbound @ Taunton,,43.89463400000001,,,2,,2,-79.042023,93139
93140:1,,0,Harwood Northbound @ Taunton,,43.895046,,,1,,2,-79.042096,93140
93141:1,,0,Harwood Northbound @ Haskell,,43.8911583,,,1,,2,-79.03853429999998,93141
93142:1,,0,Harwood Southbound @ Williamson,,43.8885767,,,2,,2,-79.0376546,93142
93143:1,,0,Rossland Westbound @ Westney,,43.87613300000001,,,1,,1,-79.044178,93143
93145:1,,0,Southbound @ 800 Salem,,43.879163,,,1,,2,-79.017714,93145
93146:1,,0,Northbound @ 789 Salem,,43.87883,,,2,,2,-79.01727099999998,93146
93147:1,,0,Salem Southbound @ Kerrison,,43.8711003,,,2,,2,-79.0177387,93147
93148:1,,0,Salem Northbound @ Kerrison,,43.8704308,,,1,,2,-79.0177597,93148
93149:1,,0,Salem Southbound @ Ringer,,43.8671137,,,2,,2,-79.0176202,93149
93150:1,,0,Salem Northbound @ Ringer,,43.8666738,,,1,,2,-79.0171273,93150
93151:1,,0,Salem Southbound @ Kingston,,43.86358,,,1,,2,-79.016129,93151
93152:1,,0,Salem Northbound @ Kingston,,43.86368800000001,,,1,,2,-79.015986,93152
93158:1,,0,Bayly Westbound @ Audley,,43.850484,,,1,,1,-78.98969099999998,93158
93159:1,,0,Westbound @ 508 Bayly,,43.8495632,,,1,,2,-78.9937104,93159
93160:1,,0,Southbound @ 1508 Salem,,43.890577,,,1,,2,-79.027818,93160
93161:1,,0,Salem Northbound @ Williamson,,43.89315689,,,1,,2,-79.028651,93161
93177:1,,0,Harmony Northbound @ Taunton (South side stop),,43.939112,,,1,,2,-78.849112,93177
93178:1,,0,Simcoe Northbound @ Athol,,43.89651,,,1,,2,-78.86306,93178
93179:1,,0,Eastbound @ 933 Bloor Street West,,43.87183948,,,2,,2,-78.89140999999998,93179
93183:1,,0,Dean Westbound @ Normandy,,43.88834,,,1,,2,-78.844227,93183
93185:1,,0,Northbound @ 3193 Thickson,,43.906341,,,1,,2,-78.921216,93185
93186:1,,0,Thickson Northbound @ Winterberry,,43.9084673,,,1,,2,-78.92209579999998,93186
93188:1,,0,Thornton Southbound @ Arklow,,43.88768000000001,,,2,,2,-78.891874,93188
93189:1,,0,Westbound @ 944 Colonel Sam,,43.880828,,,1,,2,-78.821307,93189
93191:1,,0,Brock Road Southbound @ Finch,,43.85004333,,,1,,2,-79.07550836999998,93191
93192,,0,Glenanna Eastbound @ Fieldlight,,43.839231,,,1,,2,-79.08969999999998,93192
93208:1,,0,Altona Northbound @ Sparrow (North stop),,43.830949,,,2,,2,-79.14252,93208
93216:1,,0,Whites Southbound @ Kingston,,43.819415,,,1,,2,-79.115736,93216
93217:1,,0,Whites Northbound @ Kingston,,43.81854417000001,,,1,,2,-79.115326,93217
93218:1,,0,Oklahoma Eastbound @ Whites,,43.8118895,,,1,,1,-79.1114637,93218
93219:1,,0,Oklahoma Westbound @ Whites,,43.81194,,,1,,1,-79.1119982,93219
93220:1,,0,Oklahoma Eastbound @ Eyer,,43.8123605,,,1,,2,-79.1093549,93220
93221:1,,0,Oklahoma Westbound @ Eyer,,43.812462,,,1,,2,-79.1093492,93221
93222:1,,0,Oklahoma Eastbound @ Hillcrest,,43.812872,,,1,,2,-79.10702,93222
93223:1,,0,Oklahoma Eastbound @ Victory,,43.81333974000001,,,1,,2,-79.10486,93223
93224:1,,0,Oklahoma Eastbound @ West Shore,,43.813811,,,1,,2,-79.102832,93224
93227:1,,0,Kingston Eastbound @ Port Union,,43.79915600000001,,,1,,2,-79.14547,93227
93228:1,,0,Pine Grove Eastbound @ Oakburn,,43.825384,,,1,,2,-79.145054,93228
93231:1,,0,Pine Grove Eastbound @ Altona,,43.827685,,,1,,1,-79.142003,93231
93232:1,,0,Pine Grove Westbound @ Altona,,43.82773000000001,,,1,,1,-79.142123,93232
93234:1,,0,Krosno Eastbound @ Annland,,43.821475,,,1,,2,-79.08085199999998,93234
93235:1,,0,Krosno Eastbound @ Modlin,,43.821887,,,1,,2,-79.078981,93235
93236:1,,0,Adelaide Eastbound @ Ritson,,43.906513,,,1,,2,-78.85589,93236
93240:1,,0,Kingston Westbound @ Sheppard,,43.79950800000001,,,1,,2,-79.145701,93240
93242:1,,0,Thickson Southbound @ Consumers,,43.873205,,,1,,2,-78.90715299999998,93242
93243:1,,0,Wentworth Eastbound @ Forbes,,43.85995852,,,2,,2,-78.89472,93243
93246:1,,0,Phillip Murray Eastbound @ Skae,,43.85485,,,1,,2,-78.87405,93246
93247:1,,0,Nichol Eastbound @ Springwood,,43.88431645,,,1,,2,-78.90604,93247
93248:1,,0,Nichol Eastbound @ Thickson,,43.882694,,,1,,2,-78.910251,93248
932491,,0,Southbound @ 164 Glen Hill,,43.88349500000001,,,1,,2,-78.91435,93249
93254:1,,0,Kingston Eastbound @ Salem,,43.8634583,,,1,,1,-79.0151977,93254
93255:1,,0,Ellesmere Eastbound @ Meadowvale,,43.7923,,,1,,2,-79.1639,93255
93257:1,,0,Champlain Westbound @ Thornton,,43.874044,,,2,,2,-78.885968,93257
93259:1,,0,Ellesmere Westbound @ Meadowvale,,43.792626,,,1,,2,-79.16329399999998,93259
93276:1,,0,Champlain Westbound @ Fox,,43.876345,,,2,,2,-78.878626,93276
93293:1,,0,Rosswell Southbound @ Gord Vinson,,43.891066,,,1,,2,-78.798693,93293
93301:1,,0,Preston vale Road Northbound @ Glenabbey Drive,,43.89756,,,1,,2,-78.79482,93301
93305:1,,0,Sandringham Eastbound @ Yorkville,,43.9029456,,,1,,2,-78.790222,93305
93306:1,,0,Sandringham Northbound @ Hillhurst,,43.90479976000001,,,1,,2,-78.788302,93306
93307:1,,0,Sandringham Eastbound @ Trulls,,43.9060993,,,1,,2,-78.7866448,93307
93321:1,,0,Altona Northbound @ Sparrow (South stop),,43.829695,,,2,,2,-79.141957,93321
93322:1,,0,Altona Southbound @ Sparrow (South stop),,43.829703,,,2,,2,-79.14212,93322
93323:1,,0,Courtice Northbound @ Moyse,,43.914284,,,1,,2,-78.778853,93323
93324:1,,0,Courtice Southbound @ Nash,,43.91644200000001,,,1,,2,-78.77997,93324
93325:1,,0,Courtice Northbound @ Nash,,43.916109,,,2,,2,-78.779658,93325
93326:1,,0,Courtice Northbound @ George Reynolds,,43.920355,,,1,,2,-78.781595,93326
93327:1,,0,Courtice Southbound @ George Reynolds,,43.920052,,,1,,2,-78.781676,93327
93328:1,,0,George Reynolds Westbound @ Sleeman,,43.92032600000001,,,1,,2,-78.78806899999998,93328
93329:1,,0,George Reynolds Eastbound @ Sleeman,,43.92021600000001,,,1,,2,-78.787834,93329
93330:1,,0,George Reynolds Westbound @ Trulls,,43.919621,,,1,,2,-78.790942,93330
93338:1,,0,Trulls Northbound @ Highway 2,,43.911656,,,1,,2,-78.788656,93338
93347:1,,0,Townline Southbound @ Grandview,,43.887704,,,1,,2,-78.80528099999998,93347
93348:1,,0,Grandview Westbound @ Wesley,,43.886887,,,1,,2,-78.806272,93348
93349:1,,0,Grandview Northbound @ Wesley,,43.887969,,,1,,2,-78.81067299999998,93349
93350:1,,0,Bloor Westbound @ Grandview,,43.88987800000001,,,2,,2,-78.814294,93350
93353:1,,0,Conlin Westbound @ Riverton,,43.955816,,,2,,2,-78.86148,93353
93354:1,,0,Conlin Eastbound @ Riverton,,43.955617,,,2,,2,-78.861844,93354
93355:1,,0,Wilson Southbound @ Conlin,,43.953884,,,2,,2,-78.866753,93355
93356:1,,0,Wilson Northbound @ Conlin,,43.954223,,,2,,2,-78.866713,93356
93357:1,,0,Wilson Northbound @ Coldstream,,43.9454436,,,1,,2,-78.862774,93357
93358:1,,0,Wilson Southbound @ Greenhill,,43.94918809,,,1,,2,-78.86470199999998,93358
93359:1,,0,Wilson Northbound @ Clearsky,,43.943242,,,1,,2,-78.86174,93359
93360:1,,0,Wilson Northbound @ Blackwood,,43.939709,,,1,,2,-78.860169,93360
93361:1,,0,Wilson Northbound @ Taunton,,43.936911,,,1,,1,-78.85898,93361
93362:1,,0,Wilson Northbound @ Beatrice,,43.932443,,,1,,2,-78.857028,93362
93365:1,,0,Harmony Southbound @ Beatrice,,43.929665,,,1,,2,-78.845218,93365
93366:1,,0,Harmony Northbound @ Beatrice,,43.92924,,,1,,2,-78.844825,93366
93367:1,,0,Harmony Southbound @ Storie,,43.928091,,,1,,2,-78.844483,93367
93368:1,,0,Harmony Northbound @ Storie,,43.92776,,,1,,2,-78.84414599999998,93368
93369:1,,0,Harmony Northbound @ Rossland (North side stop),,43.922688,,,1,,1,-78.841933,93369
93370:1,,0,Harmony Southbound @ Rossland,,43.922125,,,1,,1,-78.84209,93370
93376:1,,0,Stevenson Southbound @ Woodcrest,,43.90107504,,,1,,2,-78.887003,93376
93377:1,,0,Adelaide Westbound @ Park,,43.90133500000001,,,1,,2,-78.875818,93377
93379:1,,0,Adelaide Westbound @ Gibbons,,43.900141,,,1,,2,-78.880768,93379
93387:1,,0,Major Oaks Northbound @ Pepperwood,,43.858568,,,1,,2,-79.08868099999998,93387
93388:1,,0,Major Oaks Northbound @ Dellbrook,,43.859848,,,1,,2,-79.089555,93388
93389:1,,0,Dellbrook Eastbound @ Chapman,,43.86040400000001,,,1,,2,-79.084541,93389
93390:1,,0,Dellbrook Southbound @ Denby,,43.85831300000001,,,1,,2,-79.082123,93390
93402:1,,0,Strouds Westbound @ Autumn,,43.82569,,,1,,2,-79.13275,93402
93403:1,,0,Strouds Westbound @ Calvington,,43.823157,,,1,,2,-79.135777,93403
93404:1,,0,Altona Southbound @ Waterford,,43.821185,,,1,,2,-79.138448,93404
93414:1,,0,Strouds Westbound @ Fernam,,43.828088,,,1,,2,-79.125989,93414
93415:1,,0,Finch Eastbound @ Rosebank,,43.83702000000001,,,2,,1,-79.134513,93415
93416:1,,0,Finch Westbound @ Rosebank,,43.83725,,,1,,1,-79.134109,93416
93420:1,,0,Finch Westbound @ Whites,,43.839284,,,1,,1,-79.124213,93420
93421:1,,0,Altona Northbound @ Strouds,,43.822599,,,1,,2,-79.138737,93421
93424:1,,0,Coldstream Eastbound @ Clearbrook,,43.94497350000001,,,1,,2,-78.8563396,93424
93425:1,,0,Harmony Southbound @ Coldstream,,43.9437266,,,1,,2,-78.8514735,93425
93426:1,,0,Coldstream Eastbound @ Ritson,,43.944385,,,1,,2,-78.872175,93426
93429:1,,0,Stevenson Southbound @ Adelaide,,43.89911137,,,1,,2,-78.88614699999998,93429
93432:1,,0,Harmony Southbound @ Glebe,,43.91756800000001,,,1,,2,-78.840044,93432
93433:1,,0,Anderson Northbound @ Johnson,,43.888622,,,1,,2,-78.924243,93433
93434:1,,0,Anderson Southbound @ Johnson,,43.88873825000001,,,1,,2,-78.924559,93434
93435:1,,0,Dellbrook Eastbound @ Melman,,43.858381,,,1,,2,-79.08071,93435
93439:1,,0,Stevenson Southbound @ Madison,,43.898086,,,1,,2,-78.885693,93439
93450:1,,0,Pickering Parkway Westbound @ Liverpool,,43.833656,,,1,,2,-79.089201,93450
93453:1,,0,Harmony Northbound @ Corbetts,,43.924544,,,1,,2,-78.842742,93453
93454:1,,0,Harmony Southbound @ Corbetts,,43.92509600000001,,,1,,2,-78.843164,93454
93455:1,,0,Stevenson Southbound @ Annapolis,,43.903822,,,1,,2,-78.88820699999998,93455
93457:1,,0,Brock Road Northbound @ Dellbrook,,43.85994,,,1,,2,-79.07961,93457
93458:1,,0,Brock Road Southbound @ Dellbrook,,43.85912,,,1,,2,-79.07955,93458
93459:1,,0,Thornton Southbound @ Skae,,43.85915911,,,1,,2,-78.879187,93459
93460:1,,0,Thornton Northbound @ Skae,,43.85911722,,,2,,2,-78.879086,93460
93461:1,,0,Thornton Southbound @ Phillip Murray,,43.85471414,,,1,,2,-78.878845,93461
93462:1,,0,Phillip Murray Westbound @ Thornton,,43.85448188,,,2,,2,-78.878558,93462
93463:1,,0,Wentworth Eastbound @ Boundary,,43.8617546,,,2,,2,-78.8863301,93463
93464:1,,0,Wentworth Westbound @ Thornton,,43.863046,,,2,,2,-78.881491,93464
93465:1,,0,Wentworth Eastbound @ Thornton,,43.86294500000001,,,1,,2,-78.881117,93465
93466:1,,0,Townline Southbound @ Down,,43.888891,,,1,,2,-78.805747,93466
93469:1,,0,Brook Hill Eastbound @ Green,,43.913733,,,1,,2,-78.713055,93469
