shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
10221,43.705712,-79.738177,130007
10221,43.705891,-79.737976,130008
10221,43.706674,-79.737097,130009
10221,43.708217,-79.735395,130010
10221,43.709038,-79.734469,130011
10221,43.708183,-79.733172,130012
10221,43.708183,-79.733172,140001
10221,43.707940,-79.732805,140002
10221,43.707408,-79.732025,140003
10221,43.705712,-79.729525,140004
10221,43.705712,-79.729525,150001
10221,43.704347,-79.727514,150002
10221,43.704767,-79.727049,150003
10221,43.704767,-79.727049,160001
10221,43.706019,-79.725667,160002
10221,43.706507,-79.725158,160003
10221,43.706507,-79.725158,170001
10221,43.706633,-79.725028,170002
10221,43.706912,-79.724845,170003
10221,43.707133,-79.724745,170004
10221,43.707277,-79.724684,170005
10221,43.707516,-79.724640,170006
10221,43.707832,-79.724595,170007
10221,43.708894,-79.724385,170008
10221,43.709260,-79.724184,170009
10221,43.709260,-79.724184,180001
10221,43.709509,-79.724048,180002
10221,43.709779,-79.723833,180003
10221,43.710740,-79.722624,180004
10221,43.711258,-79.721897,180005
10221,43.711510,-79.721611,180006
10221,43.711510,-79.721611,190001
10221,43.711648,-79.721454,190002
10221,43.711958,-79.721178,190003
10221,43.712360,-79.720820,190004
10221,43.712855,-79.720461,190005
10221,43.713271,-79.720218,190006
10221,43.713271,-79.720218,200001
10221,43.713306,-79.720198,200002
10221,43.713684,-79.719965,200003
10221,43.713775,-79.719905,200004
10221,43.714489,-79.719428,200005
10221,43.714913,-79.719107,200006
10221,43.715241,-79.718734,200007
10221,43.715513,-79.718335,200008
10221,43.715645,-79.718100,200009
10221,43.715645,-79.718100,210001
10221,43.715693,-79.718012,210002
10221,43.716464,-79.715746,210003
10221,43.716705,-79.715439,210004
10221,43.717314,-79.716445,210005
10221,43.717314,-79.716445,220001
10221,43.717893,-79.717404,220002
10221,43.717493,-79.717839,220003
10221,43.717493,-79.717839,230001
10221,43.716935,-79.718447,230002
10221,43.717617,-79.719612,230003
10221,43.717617,-79.719612,240001
10221,43.718384,-79.720920,240002
10221,43.718596,-79.720680,240003
10221,43.718633,-79.720739,240004
10221,43.718690,-79.720830,240005
10221,43.718830,-79.721071,240006
10221,43.719341,-79.720505,240007
10221,43.719325,-79.720475,240008
10221,43.719208,-79.720269,240009
10221,43.718739,-79.720777,240010
10221,43.718739,-79.720777,250001
10221,43.718739,-79.720777,250002
10221,43.718739,-79.720777,260001
10221,43.718690,-79.720830,260002
10221,43.718830,-79.721071,260003
10221,43.718941,-79.721282,260004
10221,43.719563,-79.720575,260005
10221,43.719733,-79.720598,260006
10221,43.719532,-79.720249,260007
10221,43.719292,-79.719832,260008
10221,43.717893,-79.717404,260009
10221,43.719148,-79.716026,260010
10221,43.719218,-79.715975,260011
10221,43.719218,-79.715975,270001
10221,43.720263,-79.715213,270002
10221,43.720824,-79.714673,270003
10221,43.721094,-79.714316,270004
10221,43.721094,-79.714316,280001
10221,43.721607,-79.713635,280002
10221,43.721891,-79.714015,280003
10221,43.721891,-79.714015,290001
10221,43.722570,-79.714921,290002
10221,43.723173,-79.715707,290003
10221,43.723773,-79.716500,290004
10221,43.724002,-79.716807,290005
10221,43.724002,-79.716807,300001
10221,43.724477,-79.717447,300002
10221,43.725086,-79.716771,300003
10221,43.725086,-79.716771,310001
10221,43.725707,-79.716082,310002
10221,43.727564,-79.714020,310003
10221,43.728131,-79.713390,310004
10221,43.728679,-79.712777,310005
10221,43.728679,-79.712777,320001
10221,43.730004,-79.711296,320002
10221,43.731475,-79.709649,320003
10221,43.732449,-79.708560,320004
10221,43.733242,-79.707673,320005
10221,43.734068,-79.706748,320006
10221,43.734651,-79.706076,320007
10221,43.734651,-79.706076,330001
10221,43.736282,-79.704196,330002
10221,43.736282,-79.704196,340001
10221,43.738487,-79.701654,340002
10221,43.738487,-79.701654,350001
10221,43.738795,-79.701299,350002
10221,43.740343,-79.699513,350003
10221,43.740492,-79.699341,350004
10221,43.740492,-79.699341,360001
10221,43.743555,-79.695810,360002
10221,43.744019,-79.695262,360003
10221,43.744019,-79.695262,370001
10221,43.746158,-79.692737,370002
10221,43.746615,-79.692194,370003
10221,43.746615,-79.692194,380001
10221,43.748443,-79.690028,380002
10221,43.749946,-79.688247,380003
10221,43.749946,-79.688247,390001
10221,43.750486,-79.687607,390002
10221,43.753127,-79.684476,390003
10221,43.753701,-79.683798,390004
10221,43.753701,-79.683798,400001
10221,43.757473,-79.679340,400002
10221,43.759069,-79.677344,400003
10221,43.760289,-79.675515,400004
10221,43.760490,-79.675199,400005
10221,43.761123,-79.674107,400006
10221,43.761148,-79.674059,400007
10221,43.761676,-79.673019,400008
10221,43.762008,-79.673330,400009
10221,43.762324,-79.673641,400010
10221,43.762540,-79.673925,400011
10221,43.763031,-79.673368,400012
10221,43.763031,-79.673368,410001
10221,43.764632,-79.671552,410002
10221,43.764632,-79.671552,420001
10221,43.764855,-79.671299,420002
10221,43.765472,-79.670595,420003
10221,43.766922,-79.668943,420004
10221,43.767125,-79.668747,420005
10221,43.767237,-79.668654,420006
10221,43.767272,-79.668626,420007
10221,43.767272,-79.668626,430001
10221,43.767621,-79.668343,430002
10221,43.770105,-79.665543,430003
10221,43.770105,-79.665543,440001
10221,43.770373,-79.665240,440002
10221,43.771664,-79.663780,440003
10221,43.771664,-79.663780,450001
10221,43.772170,-79.663208,450002
10221,43.772915,-79.662355,450003
10221,43.772915,-79.662355,460001
10221,43.774133,-79.660964,460002
10221,43.774133,-79.660964,470001
10221,43.774359,-79.660704,470002
10221,43.776790,-79.657922,470003
10221,43.776790,-79.657922,480001
10221,43.776970,-79.657716,480002
10221,43.777487,-79.657124,480003
10221,43.777678,-79.656865,480004
10221,43.777852,-79.656616,480005
10221,43.778020,-79.656302,480006
10221,43.778194,-79.655959,480007
10221,43.778373,-79.655538,480008
10221,43.778539,-79.655023,480009
10221,43.777974,-79.654701,480010
10222,43.718739,-79.720777,10001
10222,43.718739,-79.720777,10002
10222,43.718739,-79.720777,20001
10222,43.718690,-79.720830,20002
10222,43.718830,-79.721071,20003
10222,43.718941,-79.721282,20004
10222,43.719563,-79.720575,20005
10222,43.719733,-79.720598,20006
10222,43.719532,-79.720249,20007
10222,43.719292,-79.719832,20008
10222,43.717893,-79.717404,20009
10222,43.719148,-79.716026,20010
10222,43.719218,-79.715975,20011
10222,43.719218,-79.715975,30001
10222,43.720263,-79.715213,30002
10222,43.720824,-79.714673,30003
10222,43.721094,-79.714316,30004
10222,43.721094,-79.714316,40001
10222,43.721607,-79.713635,40002
10222,43.721891,-79.714015,40003
10222,43.721891,-79.714015,50001
10222,43.722570,-79.714921,50002
10222,43.723173,-79.715707,50003
10222,43.723773,-79.716500,50004
10222,43.724002,-79.716807,50005
10222,43.724002,-79.716807,60001
10222,43.724477,-79.717447,60002
10222,43.725086,-79.716771,60003
10222,43.725086,-79.716771,70001
10222,43.725707,-79.716082,70002
10222,43.727564,-79.714020,70003
10222,43.728131,-79.713390,70004
10222,43.728679,-79.712777,70005
10222,43.728679,-79.712777,80001
10222,43.730004,-79.711296,80002
10222,43.731475,-79.709649,80003
10222,43.732449,-79.708560,80004
10222,43.733242,-79.707673,80005
10222,43.734068,-79.706748,80006
10222,43.734651,-79.706076,80007
10222,43.734651,-79.706076,90001
10222,43.736282,-79.704196,90002
10222,43.736282,-79.704196,100001
10222,43.738487,-79.701654,100002
10222,43.738487,-79.701654,110001
10222,43.738795,-79.701299,110002
10222,43.740343,-79.699513,110003
10222,43.740492,-79.699341,110004
10222,43.740492,-79.699341,120001
10222,43.743555,-79.695810,120002
10222,43.744019,-79.695262,120003
10222,43.744019,-79.695262,130001
10222,43.746158,-79.692737,130002
10222,43.746615,-79.692194,130003
10222,43.746615,-79.692194,140001
10222,43.748443,-79.690028,140002
10222,43.749946,-79.688247,140003
10222,43.749946,-79.688247,150001
10222,43.750486,-79.687607,150002
10222,43.753127,-79.684476,150003
10222,43.753701,-79.683798,150004
10222,43.753701,-79.683798,160001
10222,43.757473,-79.679340,160002
10222,43.759069,-79.677344,160003
10222,43.760289,-79.675515,160004
10222,43.760490,-79.675199,160005
10222,43.761123,-79.674107,160006
10222,43.761148,-79.674059,160007
10222,43.761676,-79.673019,160008
10222,43.762008,-79.673330,160009
10222,43.762324,-79.673641,160010
10222,43.762540,-79.673925,160011
10222,43.763031,-79.673368,160012
10222,43.763031,-79.673368,170001
10222,43.764632,-79.671552,170002
10222,43.764632,-79.671552,180001
10222,43.764855,-79.671299,180002
10222,43.765472,-79.670595,180003
10222,43.766922,-79.668943,180004
10222,43.767125,-79.668747,180005
10222,43.767237,-79.668654,180006
10222,43.767272,-79.668626,180007
10222,43.767272,-79.668626,190001
10222,43.767621,-79.668343,190002
10222,43.770105,-79.665543,190003
10222,43.770105,-79.665543,200001
10222,43.770373,-79.665240,200002
10222,43.771664,-79.663780,200003
10222,43.771664,-79.663780,210001
10222,43.772170,-79.663208,210002
10222,43.772915,-79.662355,210003
10222,43.772915,-79.662355,220001
10222,43.774133,-79.660964,220002
10222,43.774133,-79.660964,230001
10222,43.774359,-79.660704,230002
10222,43.776790,-79.657922,230003
10222,43.776790,-79.657922,240001
10222,43.776970,-79.657716,240002
10222,43.777487,-79.657124,240003
10222,43.777678,-79.656865,240004
10222,43.777852,-79.656616,240005
10222,43.778020,-79.656302,240006
10222,43.778194,-79.655959,240007
10222,43.778373,-79.655538,240008
10222,43.778539,-79.655023,240009
10222,43.777974,-79.654701,240010
10225,43.777974,-79.654701,10001
10225,43.776234,-79.653710,10002
10225,43.776234,-79.653710,20001
10225,43.773751,-79.652297,20002
10225,43.773299,-79.652036,20003
10225,43.773166,-79.651961,20004
10225,43.773166,-79.651961,30001
10225,43.768645,-79.649381,30002
10225,43.767115,-79.648512,30003
10225,43.766938,-79.649620,30004
10225,43.766938,-79.649620,40001
10225,43.766792,-79.650526,40002
10225,43.766077,-79.654984,40003
10225,43.765942,-79.655811,40004
10225,43.766186,-79.655881,40005
10225,43.766377,-79.655960,40006
10225,43.766377,-79.655960,50001
10225,43.766681,-79.656085,50002
10225,43.766974,-79.656293,50003
10225,43.767165,-79.656475,50004
10225,43.767451,-79.656841,50005
10225,43.768092,-79.657706,50006
10225,43.769270,-79.659297,50007
10225,43.769270,-79.659297,60001
10225,43.769544,-79.659667,60002
10225,43.770478,-79.660939,60003
10225,43.771447,-79.662239,60004
10225,43.772170,-79.663208,60005
10225,43.770598,-79.664985,60006
10225,43.770598,-79.664985,70001
10225,43.770373,-79.665240,70002
10225,43.767829,-79.668108,70003
10225,43.767829,-79.668108,80001
10225,43.767621,-79.668343,80002
10225,43.767237,-79.668654,80003
10225,43.767125,-79.668747,80004
10225,43.766922,-79.668943,80005
10225,43.765472,-79.670595,80006
10225,43.765101,-79.671017,80007
10225,43.765101,-79.671017,90001
10225,43.764855,-79.671299,90002
10225,43.762540,-79.673925,90003
10225,43.762324,-79.673641,90004
10225,43.762008,-79.673330,90005
10225,43.761676,-79.673019,90006
10225,43.761371,-79.673619,90007
10225,43.761371,-79.673619,100001
10225,43.761148,-79.674059,100002
10225,43.761123,-79.674107,100003
10225,43.760490,-79.675199,100004
10225,43.760289,-79.675515,100005
10225,43.759069,-79.677344,100006
10225,43.757473,-79.679340,100007
10225,43.753127,-79.684476,100008
10225,43.752337,-79.685414,100009
10225,43.752337,-79.685414,110001
10225,43.750827,-79.687202,110002
10225,43.750827,-79.687202,120001
10225,43.750486,-79.687607,120002
10225,43.748443,-79.690028,120003
10225,43.746158,-79.692737,120004
10225,43.745710,-79.693266,120005
10225,43.745710,-79.693266,130001
10225,43.743555,-79.695810,130002
10225,43.742827,-79.696649,130003
10225,43.742827,-79.696649,140001
10225,43.740343,-79.699513,140002
10225,43.740343,-79.699513,150001
10225,43.738795,-79.701299,150002
10225,43.738081,-79.702122,150003
10225,43.738081,-79.702122,160001
10225,43.736327,-79.704144,160002
10225,43.736327,-79.704144,170001
10225,43.734068,-79.706748,170002
10225,43.733269,-79.707643,170003
10225,43.733269,-79.707643,180001
10225,43.733242,-79.707673,180002
10225,43.732449,-79.708560,180003
10225,43.731475,-79.709649,180004
10225,43.730004,-79.711296,180005
10225,43.728131,-79.713390,180006
10225,43.727615,-79.713964,180007
10225,43.727615,-79.713964,190001
10225,43.727564,-79.714020,190002
10225,43.725707,-79.716082,190003
10225,43.724477,-79.717447,190004
10225,43.723773,-79.716500,190005
10225,43.723329,-79.715913,190006
10225,43.723329,-79.715913,200001
10225,43.723173,-79.715707,200002
10225,43.722570,-79.714921,200003
10225,43.721607,-79.713635,200004
10225,43.721133,-79.714263,200005
10225,43.721133,-79.714263,210001
10225,43.720824,-79.714673,210002
10225,43.720263,-79.715213,210003
10225,43.719148,-79.716026,210004
10225,43.718802,-79.716406,210005
10225,43.718802,-79.716406,220001
10225,43.717893,-79.717404,220002
10225,43.717493,-79.717839,220003
10225,43.717493,-79.717839,230001
10225,43.716935,-79.718447,230002
10225,43.717617,-79.719612,230003
10225,43.717617,-79.719612,240001
10225,43.718384,-79.720920,240002
10225,43.718596,-79.720680,240003
10225,43.718633,-79.720739,240004
10225,43.718690,-79.720830,240005
10225,43.718830,-79.721071,240006
10225,43.719341,-79.720505,240007
10225,43.719325,-79.720475,240008
10225,43.719208,-79.720269,240009
10225,43.719094,-79.720392,240010
10225,43.719094,-79.720392,250001
10225,43.719094,-79.720392,250002
10227,43.674737,-79.822793,10001
10227,43.674697,-79.822875,10002
10227,43.674645,-79.822966,10003
10227,43.674592,-79.823031,10004
10227,43.674535,-79.823090,10005
10227,43.674482,-79.823122,10006
10227,43.674428,-79.823123,10007
10227,43.674177,-79.823052,10008
10227,43.673884,-79.822946,10009
10227,43.673803,-79.822902,10010
10227,43.673718,-79.822849,10011
10227,43.673611,-79.822764,10012
10227,43.673202,-79.822393,10013
10227,43.673024,-79.822724,10014
10227,43.672805,-79.823090,10015
10227,43.672433,-79.823631,10016
10227,43.671202,-79.824993,10017
10227,43.670738,-79.825510,10018
10227,43.670738,-79.825510,20001
10227,43.669173,-79.827246,20002
10227,43.667034,-79.829592,20003
10227,43.666502,-79.828872,20004
10227,43.666502,-79.828872,30001
10227,43.662974,-79.824101,30002
10227,43.662271,-79.823130,30003
10227,43.661980,-79.822733,30004
10227,43.661760,-79.822393,30005
10227,43.661434,-79.821858,30006
10227,43.661331,-79.821711,30007
10227,43.661217,-79.821559,30008
10227,43.660299,-79.820442,30009
10227,43.660103,-79.820208,30010
10227,43.659775,-79.819798,30011
10227,43.658478,-79.818044,30012
10227,43.658478,-79.818044,40001
10227,43.658185,-79.817646,40002
10227,43.656328,-79.815178,40003
10227,43.656037,-79.814784,40004
10227,43.656037,-79.814784,50001
10227,43.655510,-79.814070,50002
10227,43.654050,-79.811991,50003
10227,43.653946,-79.811850,50004
10227,43.653780,-79.811615,50005
10227,43.653780,-79.811615,60001
10227,43.650879,-79.807511,60002
10227,43.650560,-79.807075,60003
10227,43.650560,-79.807075,70001
10227,43.649571,-79.805723,70002
10227,43.648867,-79.804797,70003
10227,43.648203,-79.803870,70004
10227,43.648082,-79.803669,70005
10227,43.647937,-79.803424,70006
10227,43.647819,-79.803155,70007
10227,43.647618,-79.802706,70008
10227,43.647558,-79.802591,70009
10227,43.647992,-79.801890,70010
10227,43.648149,-79.801626,70011
10227,43.648375,-79.801269,70012
10227,43.648485,-79.801135,70013
10227,43.648485,-79.801135,80001
10227,43.648676,-79.800904,80002
10227,43.649109,-79.800444,80003
10227,43.649679,-79.799879,80004
10227,43.650615,-79.798928,80005
10227,43.650615,-79.798928,90001
10227,43.650791,-79.798748,90002
10227,43.651894,-79.797567,90003
10227,43.652376,-79.797051,90004
10227,43.652376,-79.797051,100001
10227,43.653774,-79.795555,100002
10227,43.653774,-79.795555,110001
10227,43.653959,-79.795357,110002
10227,43.656534,-79.792536,110003
10227,43.656534,-79.792536,120001
10227,43.656768,-79.792280,120002
10227,43.658360,-79.790514,120003
10227,43.660294,-79.788387,120004
10227,43.660294,-79.788387,130001
10227,43.660479,-79.788183,130002
